"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2004","2004",2.0134489739484,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2005","2005",1.8421003875057,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2006","2006",1.5247412445927,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2007","2007",1.7124948917736,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2008","2008",2.0213386243708,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2009","2009",2.0211133558107,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2010","2010",2.0189292459067,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2011","2011",2.0293804778432,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2012","2012",2.0944225094831,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2013","2013",2.1435477416512,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2014","2014",2.22427277662,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2015","2015",2.3893781550874,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2016","2016",2.4770245982353,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2017","2017",2.5682644318425,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2018","2018",2.6600636644711,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2019","2019",2.7757576433352,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2020","2020",2.8117984453874,,
"ROU","Romania","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2021","2021",2.8426433638705,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2000","2000",123.76231293085,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2001","2001",130.18231092849,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2002","2002",136.83028680063,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2003","2003",143.11584983002,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2004","2004",150.35450724109,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2005","2005",157.778081618,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2006","2006",151.96369119967,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2007","2007",170.20576850567,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2008","2008",196.09463004327,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2009","2009",208.4165807986,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2010","2010",213.35153466429,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2011","2011",215.14038843872,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2012","2012",223.71338967152,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2013","2013",234.97458652913,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2014","2014",246.50003397964,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2015","2015",260.15133720799,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2016","2016",277.75600645347,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2017","2017",306.20660926457,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2018","2018",331.34158058167,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2019","2019",356.34469509254,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2020","2020",377.60880341548,,
"ROU","Romania","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2021","2021",398.0693916489,,
"ROU","Romania","IND-EQUI-STOCK-LGV-PC","Light goods road motor vehicles per one thousand inhabitants","2018","2018",38.668489270549,,
"ROU","Romania","IND-EQUI-STOCK-LGV-PC","Light goods road motor vehicles per one thousand inhabitants","2019","2019",41.149570754125,,
"ROU","Romania","IND-EQUI-STOCK-LGV-PC","Light goods road motor vehicles per one thousand inhabitants","2020","2020",43.555261416281,,
"ROU","Romania","IND-EQUI-STOCK-LGV-PC","Light goods road motor vehicles per one thousand inhabitants","2021","2021",45.885172919495,,
"ROU","Romania","IND-EQUI-STOCK-HGV-PC","Heavy goods road motor vehicles per one thousand inhabitants","2018","2018",7.313044027489,,
"ROU","Romania","IND-EQUI-STOCK-HGV-PC","Heavy goods road motor vehicles per one thousand inhabitants","2019","2019",7.5330193899869,,
"ROU","Romania","IND-EQUI-STOCK-HGV-PC","Heavy goods road motor vehicles per one thousand inhabitants","2020","2020",7.780226054684,,
"ROU","Romania","IND-EQUI-STOCK-HGV-PC","Heavy goods road motor vehicles per one thousand inhabitants","2021","2021",7.9992656857679,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","1994","1994",1.1062809755704,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","1995","1995",0.97358213422782,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","1996","1996",1.0259956627622,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","1997","1997",1.0751540149591,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","1998","1998",1.1797038335576,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","1999","1999",1.2780771127143,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2000","2000",1.422405259981,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2001","2001",1.5772658285729,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2002","2002",1.5578107375,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2003","2003",1.649182458817,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2004","2004",1.7827451637041,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2006","2006",1.6128332112848,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2007","2007",1.6605387104198,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2008","2008",1.6146266349367,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2009","2009",1.5763358533137,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2010","2010",1.538114210339,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2011","2011",1.5024175670584,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2012","2012",3.873011488912,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2013","2013",4.2508159027463,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2014","2014",4.7318348168432,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2015","2015",5.3372047581059,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2016","2016",5.9999186895599,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2017","2017",6.5715387660702,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2018","2018",7.1316223656501,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2019","2019",7.5856220389716,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2020","2020",7.9210495581422,,
"ROU","Romania","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2021","2021",7.9992656857679,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","1997","1997",0.05503834513065,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","1998","1998",0.00191864413802,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","1999","1999",0.00058409326112,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2000","2000",0.00193269195814,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2001","2001",0.00542144771678,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2002","2002",0.01463133929856,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2003","2003",0.0106562627051,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2004","2004",0.01111056859754,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2005","2005",0.00840998690311,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2006","2006",0.04165583492287,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2007","2007",0.02737289257398,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2008","2008",0.03247989821018,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2009","2009",0.0139343388252,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2010","2010",0.0096042237029,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2011","2011",0.00682194965526,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2012","2012",0.00676592656285,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2013","2013",0.00634914688222,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2014","2014",0.0061538067048,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2015","2015",0.00763419295792,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2016","2016",0.01071847136959,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2017","2017",0.01011196052847,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2018","2018",0.01118298605529,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2019","2019",0.0156403252564,,
"ROU","Romania","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2020","2020",0.02316176522099,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","1997","1997",0.02375250338887,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","1998","1998",0.01141593262123,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","1999","1999",0.00514558349085,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2000","2000",0.00880448558709,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2001","2001",0.00737712976987,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2002","2002",0.01298151468922,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2003","2003",0.01970370652778,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2004","2004",0.0171260145009,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2005","2005",0.03641280561309,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2006","2006",0.01344820482165,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2007","2007",0.01603195779757,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2008","2008",0.02250402945951,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2009","2009",0.00541635676511,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2010","2010",0.0036287850733,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2011","2011",0.00321368861233,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2012","2012",0.00889842156864,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2013","2013",0.00464725937769,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2014","2014",0.00589343408588,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2015","2015",0.01387421812972,,
"ROU","Romania","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2016","2016",0.00602306850376,,
